objectid,wd17cd,ward_name,bng_e,bng_n,lng,lat,st_areashape,st_lengthshape
5044,E05008651,Sandbach Town,375649,361467,-2.36555004,53.14979172,0.000457061,0.119082852
5045,E05008652,Shavington,370615,352327,-2.43998003,53.067379,0.000576613,0.15274119
5046,E05008653,Sutton,396314,371961,-2.05668998,53.24467087,0.012187125,0.702939496
5047,E05008654,Willaston and Rope,368572,352705,-2.47049999,53.07065964,0.000490716,0.154210066
5048,E05008655,Wilmslow Dean Row,386447,381626,-2.20496011,53.33137894,0.000448081,0.110353127
5049,E05008656,Wilmslow East,385490,380162,-2.21926999,53.31819916,0.000802237,0.163689809
5050,E05008657,Wilmslow Lacey Green,383493,383608,-2.24941993,53.34910965,0.000956625,0.199512541
5051,E05008658,Wilmslow West and Chorley,382880,380866,-2.25848007,53.32445145,0.001512741,0.269866754
5052,E05008659,Wistaston,367475,354693,-2.4870801,53.08845901,0.001264579,0.245906774
5053,E05008660,Wrenbury,357317,350706,-2.63821006,53.0519104,0.015241337,0.843324867
5054,E05008661,Wybunbury,370955,347171,-2.4344399,53.0210495,0.006720883,0.486018665
5055,E05008662,Blacon,338466,367530,-2.92263007,53.20127869,0.000678152,0.127410807
5056,E05008663,Boughton,341840,366509,-2.87194991,53.19247818,0.000140877,0.073937725
5057,E05008664,Chester City,340519,366323,-2.89168,53.19065857,0.000205808,0.074192071
5058,E05008665,Chester Villages,345130,368143,-2.82298994,53.20751953,0.004857201,0.42025463
5059,E05008666,Davenham and Moulton,366703,370554,-2.50026011,53.23097992,0.002442008,0.261476484
5060,E05008667,Dodleston and Huntington,338801,361374,-2.91644001,53.14598846,0.005354072,0.424770883
5061,E05008668,Ellesmere Port Town,341395,375260,-2.88021994,53.27109146,0.000643017,0.143402393
5062,E05008669,Elton,343652,375519,-2.84642005,53.27365875,0.004214106,0.427430931
5063,E05008670,Farndon,343703,355329,-2.84209991,53.09220123,0.009793581,0.745621029
5064,E05008671,Frodsham,352189,377028,-2.7186501,53.28805923,0.002815901,0.306929788
5065,E05008672,Garden Quarter,339741,367131,-2.90347004,53.19784164,0.000119965,0.069715071
5066,E05008673,Gowy,349482,371455,-2.75835991,53.23772049,0.006367212,0.428503196
5067,E05008674,Grange,339134,376178,-2.91428995,53.27907944,0.000142376,0.053814261
5068,E05008675,Great Boughton,342897,366116,-2.85606003,53.18906021,0.000386955,0.125405492
5069,E05008676,Handbridge Park,340364,365058,-2.89375997,53.17927933,0.000723431,0.163434954
5070,E05008677,Hartford and Greenbank,363588,372236,-2.54711008,53.2458992,0.000886291,0.168879177
5071,E05008678,Helsby,348992,375791,-2.7664001,53.27664185,0.000738935,0.131208932
5072,E05008679,Hoole,341969,367519,-2.87019992,53.2015686,0.000229618,0.072763089
5073,E05008680,Kingsley,355854,375487,-2.66346002,53.2745285,0.005132626,0.476617225
5074,E05008681,Lache,338676,364358,-2.91887999,53.17279053,0.000154852,0.057368651
5075,E05008682,Ledsham and Manor,336764,376075,-2.94981003,53.27788162,0.000436762,0.109650291
5076,E05008683,Little Neston and Burton,331230,374330,-3.03240991,53.26150131,0.003879479,0.515929066
5077,E05008684,Malpas,350077,347897,-2.74576998,53.02603149,0.008688035,0.59335882
5078,E05008685,Marbury,364897,378904,-2.52823997,53.30591965,0.006871585,0.570166984
5079,E05008686,Neston,330214,378662,-3.04858994,53.3003006,0.000697986,0.134132386
5080,E05008687,Netherpool,338381,378153,-2.92597008,53.29674149,0.000660981,0.147730328
5081,E05008688,Newton,340845,367806,-2.88707995,53.20402908,0.000279995,0.105657053
5082,E05008689,Parkgate,327716,379057,-3.08615994,53.3035202,0.001055743,0.410518253
5083,E05008690,Rossmore,339970,377264,-2.9019599,53.28894043,0.000708311,0.191198385
5084,E05008691,St Paul's,337803,376732,-2.93436003,53.28390884,0.000334564,0.106716687
5085,E05008692,Saughall and Mollington,338089,371933,-2.92913008,53.24081039,0.004549881,0.40447689
5086,E05008693,Shakerley,372660,372020,-2.41114998,53.24449921,0.006995258,0.680505703
5087,E05008694,Strawberry,338552,373911,-2.92258,53.25864029,0.000158554,0.057525142
5088,E05008695,Sutton,338375,375195,-2.92547989,53.27016068,0.000236381,0.07482331
5089,E05008696,Tarporley,357992,364451,-2.62994003,53.17551041,0.005467219,0.441720852
5090,E05008697,Tarvin and Kelsall,353281,366726,-2.70075011,53.19556046,0.008466184,0.599373919
5091,E05008698,Tattenhall,348769,358066,-2.76689005,53.11730957,0.010860537,0.737337088
5092,E05008699,Upton,341123,369416,-2.88320994,53.21852875,0.000832818,0.141089406
5093,E05008700,Weaver and Cuddington,360501,372509,-2.59341002,53.2481308,0.004166164,0.567273708
5094,E05008701,Whitby,340035,374709,-2.90050006,53.26597977,0.000393094,0.098780353
5095,E05008702,Willaston and Thornton,334053,377416,-2.99074006,53.28960037,0.00189472,0.232026845
5096,E05008703,Winnington and Castle,365695,374003,-2.5157299,53.26192093,0.00081382,0.238097347
5097,E05008704,Winsford Over and Verdin,362032,367781,-2.56990004,53.20574188,0.003584869,0.356041196
5098,E05008705,Winsford Swanlow and Dene,364942,363942,-2.5259099,53.17144012,0.001974142,0.251154204
5099,E05008706,Winsford Wharton,367845,364965,-2.48258996,53.18082047,0.002517495,0.297851435
5100,E05008707,Witton and Rudheath,367709,373105,-2.48545003,53.25397873,0.000785157,0.196252142
5101,E05008714,Abbey Hulton and Townsend,390986,348250,-2.13584995,53.03147125,0.00048816,0.124231347
5102,E05008715,"Baddeley, Milton and Norton",390011,351618,-2.15050006,53.06172943,0.001269984,0.231889258
5103,E05008716,Bentilee and Ubberley,391734,345564,-2.12462997,53.00733948,0.000704984,0.183491374
5104,E05008717,Birches Head and Central Forest Park,389187,348470,-2.16268992,53.03340912,0.000388474,0.125282701
5105,E05008718,Blurton East,389757,342255,-2.15399003,52.97755814,0.00021414,0.086365715
5106,E05008719,Blurton West and Newstead,389163,340886,-2.16279006,52.96524048,0.000408996,0.10503005
5107,E05008720,Boothen and Oak Hill,387520,344283,-2.18738008,52.99573898,0.000174403,0.074654957
5108,E05008721,Bradeley and Chell Heath,387892,352359,-2.18214989,53.0683403,0.000186423,0.085641615
5109,E05008722,Broadway and Longton East,392054,343080,-2.11980009,52.98500824,0.000251069,0.108090181
5110,E05008723,Burslem Central,386325,349656,-2.20542002,53.04401016,0.000365405,0.091466451
5111,E05008724,Burslem Park,387385,350523,-2.18964005,53.05183029,0.000159305,0.07109655
5112,E05008725,Dresden and Florence,391022,342371,-2.13514996,52.97861862,0.000137656,0.064293776
5113,E05008726,Eaton Park,390083,346789,-2.14927006,53.01831818,0.00018144,0.081475772
5114,E05008727,Etruria and Hanley,387448,347585,-2.18858004,53.02542114,0.000509547,0.118201207
5115,E05008728,Fenton East,390161,344658,-2.14805007,52.99916077,0.000271593,0.100704985
5116,E05008729,Fenton West and Mount Pleasant,389172,345026,-2.16279006,53.00244904,0.000403327,0.126615955
5117,E05008730,Ford Green and Smallthorne,388843,350418,-2.16789007,53.05091858,0.000194877,0.067769478
5118,E05008731,Goldenhill and Sandyford,385233,352946,-2.22185993,53.07355118,0.000497745,0.107968806
5119,E05008732,Great Chell and Packmoor,387264,353768,-2.19158006,53.08098984,0.000618554,0.159993006
5120,E05008733,Hanford and Trentham,387185,341417,-2.19226003,52.9699707,0.000948281,0.150038744
5121,E05008734,Hanley Park and Shelton,388408,345871,-2.17421007,53.01002884,0.000279105,0.089432858
5122,E05008735,Hartshill and Basford,386493,346156,-2.20275998,53.01255035,0.000260947,0.098571562
5123,E05008736,Hollybush and Longton West,388921,342918,-2.16646004,52.98350143,0.000369666,0.116362083
5124,E05008737,Joiner's Square,388807,346793,-2.1682899,53.01832962,0.000201151,0.074483265
5125,E05008738,Lightwood North and Normacot,391962,342091,-2.12115002,52.97612,0.000183049,0.091373791
5126,E05008739,Little Chell and Stanfield,386946,351440,-2.19622993,53.06005859,0.000249537,0.091191753
5127,E05008740,Meir Hay,392226,344080,-2.11725998,52.99399948,0.000152404,0.068286748
5128,E05008741,Meir North,393947,342594,-2.09158993,52.98067093,0.000200247,0.087858138
5129,E05008742,Meir Park,393845,341270,-2.09309006,52.96876907,0.000230852,0.08839868
5130,E05008743,Meir South,392609,341270,-2.11149001,52.96875,0.000376127,0.115461453
5131,E05008744,Moorcroft,387821,349247,-2.18308997,53.04037094,0.000278374,0.090421457
5132,E05008745,Penkhull and Stoke,386714,344976,-2.19941998,53.00194931,0.00030133,0.113655072
5133,E05008746,Sandford Hill,391372,344450,-2.13000011,52.99731827,0.000155246,0.075982507
5134,E05008747,Sneyd Green,389223,349510,-2.16218996,53.04275894,0.000143847,0.061352614
5135,E05008748,Springfields and Trent Vale,386571,343469,-2.20148993,52.98839951,0.00031022,0.103377958
5136,E05008749,Tunstall,385626,351361,-2.21591997,53.05931091,0.00026614,0.090964279
5137,E05008750,Weston Coyney,393323,343734,-2.10090995,52.99090958,0.000189225,0.087666573
5138,E05008751,Brickhill,505313,252240,-0.46191001,52.15840912,0.000297824,0.097348191
5139,E05008752,Bromham and Biddenham,500950,251335,-0.52592999,52.15108871,0.001457166,0.235410795
5140,E05008753,Castle,505242,249611,-0.46375999,52.13478851,0.000255213,0.087369661
5141,E05008754,Cauldwell,504971,248266,-0.46812999,52.12276077,0.000280105,0.104733942
5142,E05008755,Clapham,503476,253868,-0.48826,52.17338943,0.001178416,0.201098618
5143,E05008756,De Parys,505800,250765,-0.45524999,52.14506149,0.000274289,0.089212736
5144,E05008757,Eastcotts,508556,245365,-0.41670999,52.09598923,0.001189942,0.183700011
5145,E05008758,Elstow and Stewartby,503734,245130,-0.48714,52.09481049,0.001983018,0.287524628
5146,E05008759,Goldington,507890,251491,-0.42449,52.15118027,0.000327477,0.110913107
5147,E05008760,Great Barford,509610,249493,-0.40000001,52.13288879,0.007213499,0.599196667
5148,E05008761,Harpur,504125,250711,-0.47973001,52.14488983,0.000236549,0.079805116
5149,E05008762,Harrold,494965,259762,-0.61102003,52.22789001,0.007211011,0.498079593
5150,E05008763,Kempston Central and East,503898,248044,-0.48385999,52.12097168,0.000171529,0.087503509
5151,E05008764,Kempston North,503172,248455,-0.49434,52.12479019,0.000163928,0.066837189
5152,E05008765,Kempston Rural,497249,249925,-0.58041,52.13908005,0.005662999,0.498473026
5153,E05008766,Kempston South,503455,246775,-0.49072,52.10963821,0.000176318,0.070137997
5154,E05008767,Kempston West,502240,247072,-0.50836003,52.1125412,0.0001852,0.075206043
5155,E05008768,Kingsbrook,506100,248710,-0.45151001,52.12652969,0.00048786,0.150902969
5156,E05008769,Newnham,507395,249896,-0.43222001,52.13694,0.000491643,0.133347936
5157,E05008770,Oakley,499570,254035,-0.54530001,52.17560959,0.002403062,0.272523014
5158,E05008771,Putnoe,506840,251989,-0.43967,52.1558609,0.000298588,0.098530295
5159,E05008772,Queens Park,503545,249764,-0.48848999,52.13648987,0.000240117,0.075428952
5160,E05008773,Riseley,505354,266300,-0.45694,52.28475952,0.01055794,0.743349744
5161,E05008774,Sharnbrook,499975,260242,-0.53755999,52.23131943,0.004693727,0.496285245
5162,E05008775,Wilshamstead,506870,244015,-0.44172999,52.08419037,0.001659147,0.222869421
5163,E05008776,Wootton,500132,244943,-0.53975999,52.09378815,0.001291561,0.173590591
5164,E05008777,Wyboston,511558,259266,-0.36835,52.22032928,0.012247781,0.758560961
5165,E05008778,Ampthill,506673,238094,-0.44645,52.03100967,0.003425994,0.376807534
5166,E05008779,Arlesey,517348,237958,-0.29096001,52.0276413,0.004175208,0.444050927
5167,E05008780,Aspley and Woburn,496227,232555,-0.60022002,51.98313904,0.007071655,0.436448753
5168,E05008781,Barton-le-Clay,508092,230505,-0.42817,51.96252823,0.00139016,0.211456872
5169,E05008782,Biggleswade North,520155,245888,-0.24729,52.09830093,0.000761932,0.180170261
5170,E05008783,Biggleswade South,520260,242804,-0.24684,52.07056046,0.001709934,0.215450379
5171,E05008784,Caddington,502141,217531,-0.51858997,51.84704971,0.00750266,0.739919232
5172,E05008785,Cranfield and Marston Moretaine,497197,240792,-0.58376998,52.05699921,0.009150178,0.498032777
5173,E05008786,Dunstable-Central,501755,221508,-0.52302003,51.88285828,0.000131029,0.070671087
5174,E05008787,Dunstable-Icknield,503039,222494,-0.50408,51.89149094,0.00034345,0.092667525
5175,E05008788,Dunstable-Manshead,503010,221241,-0.50487,51.88022995,0.000161053,0.076231455
5176,E05008789,Dunstable-Northfields,500891,222307,-0.53533,51.89020157,0.000249043,0.087313634
5177,E05008790,Dunstable-Watling,501344,220950,-0.52915001,51.87791824,0.000313994,0.135567925
5178,E05008791,Eaton Bray,497703,221063,-0.58200002,51.87958908,0.002849773,0.366099945
5179,E05008792,Flitwick,502414,234915,-0.50945997,52.00323868,0.001865161,0.217651773
5180,E05008793,Heath and Reach,498139,226438,-0.57414001,51.9278183,0.005219968,0.506739994
5181,E05008794,Houghton Conquest and Haynes,509306,241857,-0.40689,52.06431961,0.003199347,0.350163607
5182,E05008795,Houghton Hall,501052,224602,-0.53232002,51.91080093,0.001256484,0.265845401
5183,E05008796,Leighton Buzzard North,492417,226327,-0.65736002,51.92779922,0.00069966,0.159949713
5184,E05008797,Leighton Buzzard South,492826,224029,-0.65202999,51.9070816,0.000685344,0.122922086
5185,E05008798,Linslade,490638,225208,-0.68351001,51.91804123,0.000821109,0.132271011
5186,E05008799,Northill,514558,245281,-0.32916,52.09402847,0.007856606,0.505324491
5187,E05008800,Parkside,503084,224746,-0.50274998,51.91172028,0.000183823,0.065112665
5188,E05008801,Potton,523710,247604,-0.19479001,52.11294174,0.009764289,0.736212582
5189,E05008802,Sandy,516939,249416,-0.29300001,52.13069153,0.002954869,0.35564152
5190,E05008803,Shefford,513070,238490,-0.35312,52.03330994,0.002648783,0.288425384
5191,E05008804,Silsoe and Shillington,511182,233406,-0.38227001,51.98799896,0.004666904,0.482443329
5192,E05008805,Stotfold and Langford,520661,240035,-0.24197,52.04558945,0.002651711,0.345286369
5193,E05008806,Tithe Farm,502435,225339,-0.51200998,51.91717148,0.000195909,0.080712769
5194,E05008807,Toddington,504000,228311,-0.48835999,51.94358826,0.006733471,0.584675644
5195,E05008808,"Westoning, Flitton and Greenfield",505611,233808,-0.46325001,51.99269867,0.003070811,0.417258975
5196,E05008809,Aston,442237,330497,-1.37396002,52.87031174,0.005692891,0.61322624
5197,E05008810,Church Gresley,429058,318215,-1.57082999,52.76078033,0.000457767,0.141973329
5198,E05008811,Etwall,427171,332310,-1.59763002,52.88758087,0.007337104,0.581449716
5199,E05008812,Hatton,421422,330196,-1.6832,52.86883163,0.000193553,0.082261372
5200,E05008813,Hilton,421608,332325,-1.6803,52.88795853,0.006113171,0.560381452
5201,E05008814,Linton,426114,317687,-1.61450005,52.75617981,0.003191373,0.360598079
5202,E05008815,Melbourne,438308,325618,-1.43289995,52.82675171,0.002745397,0.290359527
5203,E05008816,Midway,430462,321042,-1.54975998,52.78610992,0.000442389,0.141173128
5204,E05008817,Newhall and Stanton,427712,320297,-1.59060001,52.77956009,0.000909892,0.165217185
5205,E05008818,Repton,432609,323319,-1.51769996,52.80646133,0.008174691,0.713885302
5206,E05008819,Seales,423014,315319,-1.66059005,52.73503113,0.005438231,0.5647635
5207,E05008820,Stenson,433036,329968,-1.51069999,52.86619949,0.000989201,0.188392546
5208,E05008821,Swadlincote,430060,319632,-1.55585003,52.77346039,0.000394282,0.139344787
5209,E05008822,Willington and Findern,430376,329644,-1.55024004,52.86344147,0.001600153,0.230909347
5210,E05008823,Woodville,432506,320813,-1.51947999,52.78393173,0.00143397,0.270814664
5211,E05008824,Abington,477106,261283,-0.87208998,52.24435043,0.000163835,0.062899438
5212,E05008825,Billing,481024,262507,-0.81441998,52.25479126,0.000299223,0.081508025
5213,E05008826,Boothville,478267,264970,-0.85424,52.27732849,0.000148663,0.070384135
5214,E05008827,Brookside,479896,263383,-0.83073997,52.26282883,0.000231456,0.075548975
5215,E05008828,Castle,475631,260634,-0.89383,52.23871994,0.00032877,0.093891199
5216,E05008829,Delapre and Briar Hill,475346,258929,-0.89839,52.22343063,0.000747131,0.148117037
5217,E05008830,East Hunsbury,474686,256857,-0.90850002,52.20489883,0.000535736,0.113452765
5218,E05008831,Eastfield,478130,263422,-0.85659999,52.26343155,0.000142524,0.069414036
5219,E05008832,Headlands,477867,262536,-0.86066002,52.25550842,0.00010464,0.051572168
5220,E05008833,Kings Heath,473240,263099,-0.92830998,52.26119995,0.000400561,0.091390683
5221,E05008834,Kingsley,476532,263045,-0.88010001,52.26026917,0.0001701,0.066113665
5222,E05008835,Kingsthorpe,474298,263706,-0.91267997,52.26652145,0.000209589,0.08403609
5223,E05008836,Nene Valley,477110,257219,-0.87295997,52.20782089,0.001015289,0.19991458
5224,E05008837,New Duston,471603,262313,-0.95245999,52.25434875,0.000354482,0.089592065
5225,E05008838,Obelisk,475815,264701,-0.89023,52.27524948,0.000123455,0.067486721
5226,E05008839,Old Duston,472670,261343,-0.93703997,52.24549103,0.000289129,0.088347643
5227,E05008840,Park,478453,261636,-0.85228002,52.24732971,0.000281535,0.083142657
5228,E05008841,Parklands,477350,264219,-0.86785001,52.27070999,0.000375436,0.090555792
5229,E05008842,Phippsville,477105,262326,-0.87186998,52.25373077,7.49E-05,0.043653423
5230,E05008843,Rectory Farm,481240,264026,-0.81089997,52.26840973,0.000140244,0.063960136
5231,E05008844,Riverside,481559,261594,-0.80681002,52.24649811,0.000560446,0.144465296
5232,E05008845,Rushmills,479049,259249,-0.84411001,52.22578812,0.000845351,0.182331001
5233,E05008846,St David's,475795,263191,-0.89086002,52.2616806,0.000174555,0.066064155
5234,E05008847,St James,473717,260091,-0.92198002,52.23410034,0.000328797,0.094756876
5235,E05008848,Semilong,474939,261870,-0.90368998,52.24993134,0.0001592,0.061638406
5236,E05008849,Spencer,473974,261759,-0.91785002,52.24906158,0.000216128,0.081115872
5237,E05008850,Spring Park,474383,264475,-0.91126001,52.27341843,0.00014926,0.064495504
5238,E05008851,Sunnyside,475385,263981,-0.89669001,52.26884079,0.000121004,0.054735278
5239,E05008852,Talavera,479868,264524,-0.83087999,52.27309036,0.000348312,0.106232507
5240,E05008853,Trinity,475877,262024,-0.88992,52.25117874,0.000168836,0.069097388
5241,E05008854,Upton,471573,259558,-0.95348001,52.22959137,0.000944961,0.147798022
5242,E05008855,West Hunsbury,473510,257897,-0.92548001,52.21440887,0.000302033,0.075085218
5243,E05008856,Westone,478941,263105,-0.84478998,52.26047134,0.000177573,0.066388979
5244,E05008857,Abbott,452325,362229,-1.21897995,53.15465164,8.36E-05,0.055038611
5245,E05008858,Berry Hill,455065,358725,-1.17860997,53.12287903,0.000300505,0.09454615
5246,E05008859,Brick Kiln,451490,360878,-1.23168004,53.14257813,0.000110333,0.066250752
5247,E05008860,Broomhill,452895,361745,-1.21054006,53.15024185,8.68E-05,0.048195634
5248,E05008861,Bull Farm and Pleasley Hill,451107,363487,-1.23698997,53.16606903,0.000670244,0.164036173
5249,E05008862,Carr Bank,454764,361755,-1.18259001,53.15013885,0.000147802,0.08471297
5250,E05008863,Eakring,455522,360125,-1.17154002,53.13541031,7.70E-05,0.048527555
5251,E05008864,Grange Farm,452068,360241,-1.22315001,53.13679886,0.000135132,0.078598949
5252,E05008865,Holly,456455,362993,-1.15708995,53.16109085,0.000230512,0.073850043
5253,E05008866,Hornby,455501,364427,-1.17111003,53.1740799,0.000148627,0.061441519
5254,E05008867,Kings Walk,454857,360124,-1.18148005,53.13547134,8.31E-05,0.05777258
5255,E05008868,Kingsway,456217,361910,-1.16084003,53.15137863,0.000119227,0.061468379
5256,E05008869,Ladybrook,452927,361068,-1.21017003,53.14414978,9.02E-05,0.055509161
5257,E05008870,Lindhurst,456210,359831,-1.16130996,53.13270187,0.00017541,0.081748988
5258,E05008871,Ling Forest,456589,361281,-1.15539002,53.14569092,0.000117824,0.067309764
5259,E05008872,Manor,454492,364280,-1.18622994,53.17285919,0.000143851,0.055385332
5260,E05008873,Market Warsop,455814,366145,-1.16612995,53.18949127,0.001306935,0.183299624
5261,E05008874,Maun Valley,455246,362537,-1.17525005,53.15711975,0.000151862,0.072845845
5262,E05008875,Meden,458579,368038,-1.12441003,53.20621109,0.001205312,0.171128711
5263,E05008876,Netherfield,457986,369950,-1.13294005,53.22346115,0.000486112,0.155810484
5264,E05008877,Newgate,454792,361001,-1.18229997,53.14336014,6.55E-05,0.04539401
5265,E05008878,Newlands,457838,362621,-1.13647997,53.1576004,0.000348339,0.095248854
5266,E05008879,Oak Tree,457365,360953,-1.14384997,53.14265823,0.000419541,0.127834105
5267,E05008880,Oakham,453471,359279,-1.20234001,53.12802124,0.000326845,0.100421864
5268,E05008881,Park Hall,453861,364800,-1.19558001,53.17760086,0.000168821,0.081694506
5269,E05008882,Peafields,455923,363781,-1.16490996,53.16822815,0.000230052,0.100465499
5270,E05008883,Penniment,451582,361495,-1.23020995,53.14812088,0.000146991,0.065927056
5271,E05008884,Portland,453698,360794,-1.19869006,53.14160919,0.000170225,0.074706876
5272,E05008885,Racecourse,455494,360856,-1.17183006,53.14199066,9.19E-05,0.045641464
5273,E05008886,Ransom Wood,457341,359487,-1.14446998,53.1294899,0.000548474,0.149749941
5274,E05008887,Sandhurst,454310,360069,-1.18966997,53.13502884,9.32E-05,0.059099922
5275,E05008888,Sherwood,452769,362897,-1.21222997,53.1606102,0.000253436,0.085328941
5276,E05008889,Warsop Carrs,454863,368744,-1.17991996,53.21295166,0.000878826,0.153930282
5277,E05008890,Woodhouse,452669,364171,-1.21352005,53.17206955,0.000423175,0.110348037
5278,E05008891,Woodlands,453591,361706,-1.20014,53.14981842,0.000111853,0.044695689
5279,E05008892,Yeoman Hill,454334,362570,-1.18887997,53.15750885,0.000165027,0.074577059
5280,E05008893,Axevale,340732,152660,-2.85095,51.26998901,0.00450702,0.422640183
5281,E05008894,Berrow,330007,155180,-3.00515008,51.29141998,0.001861032,0.293572516
5282,E05008895,Bridgwater Dunwear,331303,136720,-2.98303008,51.12561035,0.000107352,0.054247816
5283,E05008896,Bridgwater Eastover,330518,137137,-2.99432993,51.12926865,0.000282239,0.099517674
5284,E05008897,Bridgwater Fairfax,331407,137640,-2.98171997,51.13389969,0.000206412,0.073692037
5285,E05008898,Bridgwater Hamp,329473,135969,-3.0090301,51.1186409,0.000173351,0.078941638
5286,E05008899,Bridgwater Victoria,329563,137962,-3.00813007,51.13656998,0.000112442,0.060179936
5287,E05008900,Bridgwater Westover,329654,137005,-3.00664997,51.12797928,0.00014473,0.065634862
5288,E05008901,Bridgwater Wyndham,328313,136691,-3.02573991,51.12498856,0.000226508,0.083827569
5289,E05008902,Burnham Central,330888,149104,-2.99134994,51.23690033,0.000172405,0.078661155
5290,E05008903,Burnham North,330565,150367,-2.99622011,51.24821854,0.000513791,0.116924007
5291,E05008904,Cannington and Wembdon,327129,138597,-3.04305005,51.14197159,0.004176548,0.569875332
5292,E05008905,Cheddar and Shipham,346067,154350,-2.77473998,51.28570938,0.005425157,0.515850015
5293,E05008906,East Polden,341344,137944,-2.83977008,51.13774109,0.004372501,0.361855835
5294,E05008907,Highbridge and Burnham Marine,331981,147495,-2.97538996,51.22256851,0.000527894,0.162515203
5295,E05008908,Huntspill and Pawlett,329248,144025,-3.01382995,51.19104004,0.002621766,0.310419225
5296,E05008909,King's Isle,335414,134593,-2.9239099,51.10697174,0.006346823,0.5412
5297,E05008910,Knoll,334473,149905,-2.94015002,51.24452972,0.007859516,0.620899235
5298,E05008911,North Petherton,327205,131542,-3.04052997,51.07854843,0.008715026,0.709795459
5299,E05008912,Puriton and Woolavington,334103,141459,-2.94389009,51.16854858,0.002442086,0.285801561
5300,E05008913,Quantocks,321948,137880,-3.11694002,51.1348381,0.009448369,1.025158083
5301,E05008914,Wedmore and Mark,341456,147021,-2.83964992,51.21936035,0.008124629,0.539308759
5302,E05008915,West Polden,337979,140698,-2.88832998,51.16213989,0.004223827,0.335666326
5303,E05008916,Alcombe,297266,144663,-3.47153997,51.19192123,0.000357565,0.102324808
5304,E05008917,Brendon Hills,299781,130976,-3.43175006,51.06932831,0.013768109,0.747033797
5305,E05008918,Carhampton and Withycombe,300251,140930,-3.42779994,51.15888977,0.003178278,0.322769304
5306,E05008919,Crowcombe and Stogumber,311132,136286,-3.27109003,51.11893845,0.005390252,0.471163894
5307,E05008920,Dulverton and District,290877,130952,-3.55876994,51.06748962,0.012568807,0.65634932
5308,E05008921,Dunster and Timberscombe,295885,142398,-3.49063993,51.17131042,0.002608862,0.372877628
5309,E05008922,Greater Exmoor,279678,137025,-3.72056007,51.11983109,0.021375336,1.041896727
5310,E05008923,Minehead Central,297368,145700,-3.47038007,51.20125961,0.00035334,0.145702206
5311,E05008924,Minehead North,296560,146813,-3.48225999,51.21112061,0.00022708,0.088374005
5312,E05008925,Minehead South,295589,145580,-3.49579,51.19985962,0.000530912,0.12845557
5313,E05008926,Old Cleeve,304230,138878,-3.37036991,51.14112091,0.007548389,0.70432727
5314,E05008927,Porlock and District,286898,145254,-3.62002993,51.19527054,0.013455411,0.708157913
5315,E05008928,Quantock Vale,318239,141937,-3.17086005,51.17079926,0.006638847,0.513921863
5316,E05008929,Watchet,307296,142877,-3.32758999,51.17758179,0.000322783,0.118678715
5317,E05008930,West Quantock,310608,140450,-3.27960992,51.15628815,0.003497277,0.404406344
5318,E05008931,Williton,307166,141102,-3.32898998,51.16159821,0.0015653,0.278210461
5319,E05008932,Downlands and Forest,413158,118222,-1.81400001,50.96326065,0.01137578,0.69581727
5320,E05008933,Fordingbridge,414214,114542,-1.79910004,50.93014145,0.002011586,0.310401249
5321,E05008934,Forest North West,416792,111365,-1.76257002,50.90150833,0.011254195,0.692381668
5322,E05008935,Anston and Woodsetts,453373,383992,-1.19966996,53.35015106,0.002597044,0.304842749
5323,E05008936,Dinnington,454209,388069,-1.18641996,53.38669968,0.004838909,0.446709584
5324,E05008937,St Ives East,531522,273745,-0.07062,52.34601974,0.000709936,0.13713353
5325,E05008938,Somersham,534605,279345,-0.02314,52.39559174,0.0079089,0.66676012
5326,E05008939,Warboys and Bury,531055,282346,-0.07411,52.42341995,0.006712587,0.520028633
5327,E05008940,"Hastingwood, Matching and Sheering Village",549777,210699,0.169543,51.77492905,0.003570328,0.491927192
5328,E05008941,Moreton and Fyfield,554092,207092,0.23043799,51.74134827,0.00560482,0.437358772
5329,E05008942,Burn Valley,450206,531953,-1.22286999,54.68014908,0.000204521,0.070742126
5330,E05008943,De Bruce,449865,535312,-1.22758996,54.71036148,0.000489331,0.113698905
5331,E05008944,Fens and Rossmere,449488,528878,-1.23452997,54.65259171,0.000260253,0.089845866
5332,E05008945,Foggy Furze,450227,530923,-1.22272003,54.67089081,0.000257711,0.072578459
5333,E05008946,Hart,447099,535099,-1.27055001,54.70872116,0.001695553,0.244581325
5334,E05008947,Headland and Harbour,451388,532934,-1.20437002,54.68883896,0.000633689,0.21790531
5335,E05008948,Jesmond,449771,533745,-1.22931004,54.69628906,0.00024255,0.088559766
5336,E05008949,Manor House,448843,530375,-1.24426997,54.66609955,0.000378025,0.096524014
5337,E05008950,Rural West,445471,529994,-1.29661,54.66299057,0.006623276,0.684529708
5338,E05008951,Seaton,451986,528713,-1.19584,54.65084839,0.00205538,0.284855512
5339,E05008952,Victoria,450172,532851,-1.22324002,54.68822098,0.000195395,0.068782656
5340,E05008954,Central,414705,184635,-1.78926003,51.5603981,0.000333775,0.137897452
5341,E05008955,Chiseldon and Lawn,417786,179680,-1.74505997,51.51575851,0.002718264,0.246425741
5342,E05008956,Covingham and Dorcan,418540,185437,-1.73389006,51.56750107,0.00041381,0.106043493
5343,E05008957,Eastcott,415097,184193,-1.78362,51.55641937,0.000181064,0.092687803
